blocking_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_resolution,resolution_evidence_required,current_status,transition_enabled_after_resolution
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
