decision_action_routing_id,decision_package_id,action_id,action_name,action_eligibility_status,action_reason,prerequisite_count,blocking_condition_count,audit_required,management_selection_required,readiness_status,blocking_gate_affected
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
