contract_record_id,decision_package_id,approval_package_id,contract_name,required_fields,contract_status,governance_note
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
