contract_type,decision_readiness_id,decision_package_id,hospital,department,dominant_kpi,risk_tier,urgency,final_readiness_status,primary_queue,main_blocking_condition,next_required_action,responsible_role,approval_status,contract_field
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Comparator Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Financial Cost Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Financial Benefit Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Budget Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Lineage Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Governance Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,,,,,Management Confirmation Gate=Not Applicable
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,financial_input_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,Monitoring Only,,,Escalation trigger met and valid intervention package available,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,,,,,,Monitoring Only,,,,,,"escalation=Monitoring,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,Surgery,Patient Satisfaction Score,,,Monitoring Only,,financial_input_condition,Escalation trigger met and valid intervention package available,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Operational Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Recommendation Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Baseline Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Scenario Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Comparator Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Financial Cost Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Financial Benefit Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Budget Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Lineage Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Governance Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,,,,,Management Confirmation Gate=Not Applicable
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,financial_input_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,Monitoring Only,,,Escalation trigger met and valid intervention package available,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,,,,,,Monitoring Only,,,,,,"escalation=Monitoring,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,Surgery,Patient Satisfaction Score,,,Monitoring Only,,financial_input_condition,Escalation trigger met and valid intervention package available,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Operational Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Recommendation Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Baseline Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Scenario Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Comparator Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Financial Cost Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Financial Benefit Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Budget Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Lineage Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Governance Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,,,,,Management Confirmation Gate=Not Applicable
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,financial_input_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,Monitoring Only,,,Escalation trigger met and valid intervention package available,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,,,,,,Monitoring Only,,,,,,"escalation=Monitoring,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,Surgery,Patient Satisfaction Score,,,Monitoring Only,,financial_input_condition,Escalation trigger met and valid intervention package available,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Operational Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Recommendation Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Baseline Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Scenario Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Comparator Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Financial Cost Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Financial Benefit Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Budget Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Lineage Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Governance Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,,,,,Management Confirmation Gate=Not Applicable
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,financial_input_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,Monitoring Only,,,Escalation trigger met and valid intervention package available,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,,,,,,Monitoring Only,,,,,,"escalation=Monitoring,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,Surgery,Patient Satisfaction Score,,,Monitoring Only,,financial_input_condition,Escalation trigger met and valid intervention package available,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Operational Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Recommendation Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Baseline Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Scenario Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Comparator Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Financial Cost Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Financial Benefit Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Budget Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Lineage Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Governance Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,,,,,Management Confirmation Gate=Not Applicable
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,financial_input_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,Monitoring Only,,,Escalation trigger met and valid intervention package available,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,,,,,,Monitoring Only,,,,,,"escalation=Monitoring,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,Surgery,Patient Satisfaction Score,,,Monitoring Only,,financial_input_condition,Escalation trigger met and valid intervention package available,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Operational Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Recommendation Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Baseline Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Scenario Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Comparator Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Financial Cost Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Financial Benefit Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Budget Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Evidence Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Lineage Gate=Not Applicable
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,,,,,,,,,,,,Governance Gate=Not Applicable
