management_question_id,decision_package_id,approval_package_id,question_text,question_category,required_response_type,mandatory_flag,responsible_role,blocking_flag,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-MQ-003,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Is the baseline valid for the current department?,Baseline Validation,Yes/No/Partial,False,Data Steward,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-MQ-004,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Are the comparator assumptions operationally realistic?,Scenario Validation,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229-MQ-005,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Are the required financial inputs sufficiently validated?,Financial Validation,Yes/No/Partial,False,Finance Lead,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
