approval_package_id,episode_id,recommendation_id,case_id,recommendation_role,final_review_outcome,approval_eligibility,exclusion_reason,required_confirmation,scenario_review_required,financial_review_required,contradiction_severity,provisional_recommendation_flag,evidence_pack_id
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260718-OPT1,CASE-DEPT-SURG-20260718,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E928854896EA
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260718-OPT2,CASE-DEPT-SURG-20260718,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E928854896EA
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260718-OPT3,CASE-DEPT-SURG-20260718,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E928854896EA
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260719-OPT1,CASE-DEPT-SURG-20260719,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-00E6A0631332
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260719-OPT2,CASE-DEPT-SURG-20260719,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-00E6A0631332
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260719-OPT3,CASE-DEPT-SURG-20260719,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-00E6A0631332
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260721-OPT1,CASE-DEPT-SURG-20260721,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-B09CA8035EBF
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260721-OPT2,CASE-DEPT-SURG-20260721,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-B09CA8035EBF
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260721-OPT3,CASE-DEPT-SURG-20260721,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-B09CA8035EBF
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260722-OPT1,CASE-DEPT-SURG-20260722,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-46763B4B2DD8
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260722-OPT2,CASE-DEPT-SURG-20260722,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-46763B4B2DD8
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260722-OPT3,CASE-DEPT-SURG-20260722,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-46763B4B2DD8
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260723-OPT1,CASE-DEPT-SURG-20260723,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8259937EB452
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260723-OPT2,CASE-DEPT-SURG-20260723,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8259937EB452
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260723-OPT3,CASE-DEPT-SURG-20260723,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8259937EB452
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260725-OPT1,CASE-DEPT-SURG-20260725,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-67B7FE717528
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260725-OPT2,CASE-DEPT-SURG-20260725,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-67B7FE717528
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260725-OPT3,CASE-DEPT-SURG-20260725,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-67B7FE717528
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,REC-CASE-DEPT-SURG-20260730-OPT1,CASE-DEPT-SURG-20260730,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7AF7B49E5B41
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,REC-CASE-DEPT-SURG-20260730-OPT2,CASE-DEPT-SURG-20260730,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7AF7B49E5B41
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,REC-CASE-DEPT-SURG-20260730-OPT3,CASE-DEPT-SURG-20260730,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7AF7B49E5B41
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,REC-CASE-DEPT-SURG-20260217-OPT1,CASE-DEPT-SURG-20260217,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-B9CFEDC46096
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,REC-CASE-DEPT-SURG-20260217-OPT2,CASE-DEPT-SURG-20260217,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-B9CFEDC46096
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,REC-CASE-DEPT-SURG-20260217-OPT3,CASE-DEPT-SURG-20260217,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-B9CFEDC46096
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,REC-CASE-DEPT-SURG-20260223-OPT1,CASE-DEPT-SURG-20260223,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-8B9AAEECBE9C
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,REC-CASE-DEPT-SURG-20260223-OPT2,CASE-DEPT-SURG-20260223,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-8B9AAEECBE9C
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,REC-CASE-DEPT-SURG-20260223-OPT3,CASE-DEPT-SURG-20260223,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-8B9AAEECBE9C
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,REC-CASE-DEPT-SURG-20260414-OPT1,CASE-DEPT-SURG-20260414,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F862DE4EAA0A
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,REC-CASE-DEPT-SURG-20260414-OPT2,CASE-DEPT-SURG-20260414,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F862DE4EAA0A
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,REC-CASE-DEPT-SURG-20260414-OPT3,CASE-DEPT-SURG-20260414,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F862DE4EAA0A
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,REC-CASE-DEPT-SURG-20260428-OPT1,CASE-DEPT-SURG-20260428,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-EDE5AB2940B0
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,REC-CASE-DEPT-SURG-20260428-OPT2,CASE-DEPT-SURG-20260428,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-EDE5AB2940B0
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,REC-CASE-DEPT-SURG-20260428-OPT3,CASE-DEPT-SURG-20260428,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-EDE5AB2940B0
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,REC-CASE-DEPT-SURG-20260430-OPT1,CASE-DEPT-SURG-20260430,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-C2A4CD33AB97
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,REC-CASE-DEPT-SURG-20260430-OPT2,CASE-DEPT-SURG-20260430,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-C2A4CD33AB97
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,REC-CASE-DEPT-SURG-20260430-OPT3,CASE-DEPT-SURG-20260430,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-C2A4CD33AB97
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,REC-CASE-DEPT-SURG-20260609-OPT1,CASE-DEPT-SURG-20260609,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-016C712DE462
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,REC-CASE-DEPT-SURG-20260609-OPT2,CASE-DEPT-SURG-20260609,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-016C712DE462
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,REC-CASE-DEPT-SURG-20260609-OPT3,CASE-DEPT-SURG-20260609,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-016C712DE462
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,REC-CASE-DEPT-SURG-20260701-OPT1,CASE-DEPT-SURG-20260701,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-6E2CC9AC2E62
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,REC-CASE-DEPT-SURG-20260701-OPT2,CASE-DEPT-SURG-20260701,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-6E2CC9AC2E62
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,REC-CASE-DEPT-SURG-20260701-OPT3,CASE-DEPT-SURG-20260701,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-6E2CC9AC2E62
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260705-OPT1,CASE-DEPT-SURG-20260705,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-42871ADFA131
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260705-OPT2,CASE-DEPT-SURG-20260705,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-42871ADFA131
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260705-OPT3,CASE-DEPT-SURG-20260705,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-42871ADFA131
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260706-OPT1,CASE-DEPT-SURG-20260706,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F38FC0987B1E
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260706-OPT2,CASE-DEPT-SURG-20260706,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F38FC0987B1E
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260706-OPT3,CASE-DEPT-SURG-20260706,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F38FC0987B1E
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260707-OPT1,CASE-DEPT-SURG-20260707,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-BA7382055C49
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260707-OPT2,CASE-DEPT-SURG-20260707,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-BA7382055C49
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,REC-CASE-DEPT-SURG-20260707-OPT3,CASE-DEPT-SURG-20260707,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-BA7382055C49
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,EP-HOSP-001-DEPT-SURG-kpi_006-20260727,REC-CASE-DEPT-SURG-20260727-OPT1,CASE-DEPT-SURG-20260727,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-8A98A80FF7DF
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,EP-HOSP-001-DEPT-SURG-kpi_006-20260727,REC-CASE-DEPT-SURG-20260727-OPT2,CASE-DEPT-SURG-20260727,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-8A98A80FF7DF
