approval_package_id,episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,maximum_priority_tier,recommendation_type,proposed_management_action,scenario_review_required,scenario_review_priority,scenario_review_reason,scenario_review_scope,scenario_engine_status,provisional_threshold_flag,provisional_kpi_list,contradiction_severity,financial_review_required
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,EP-HOSP-001-DEPT-SURG-kpi_002-20261230,HOSP-001,DEPT-SURG,Surgery,2026-12-30,2026-12-30,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,HOSP-001,DEPT-SURG,Surgery,2026-04-07,2026-04-13,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-04-07 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,HOSP-001,DEPT-SURG,Surgery,2026-05-16,2026-05-16,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-16 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,HOSP-001,DEPT-SURG,Surgery,2026-05-26,2026-05-26,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-26 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,HOSP-001,DEPT-SURG,Surgery,2026-05-30,2026-05-30,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-30 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,HOSP-001,DEPT-SURG,Surgery,2026-06-04,2026-06-04,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-06-04 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,HOSP-001,DEPT-SURG,Surgery,2026-06-08,2026-06-19,kpi_003,Bed Occupancy Rate,"Critical, High",Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-06-08 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,HOSP-001,DEPT-SURG,Surgery,2026-06-23,2026-06-23,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-06-23 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,HOSP-001,DEPT-SURG,Surgery,2026-06-27,2026-07-03,kpi_003,Bed Occupancy Rate,"Critical, High",Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-06-27 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,HOSP-001,DEPT-SURG,Surgery,2026-07-08,2026-07-08,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-07-08 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,HOSP-001,DEPT-SURG,Surgery,2026-07-14,2026-07-25,kpi_003,Bed Occupancy Rate,"Critical, High",Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-07-14 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,HOSP-001,DEPT-SURG,Surgery,2026-07-30,2026-07-30,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Surgery reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-07-30 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,HOSP-001,DEPT-SURG,Surgery,2026-02-17,2026-02-17,kpi_006,Patient Satisfaction Score,Critical,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for DEPT-SURG during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,kpi_003,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,HOSP-001,DEPT-SURG,Surgery,2026-02-23,2026-02-23,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for DEPT-SURG during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,kpi_003,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,HOSP-001,DEPT-SURG,Surgery,2026-04-14,2026-04-14,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for DEPT-SURG during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,HOSP-001,DEPT-SURG,Surgery,2026-04-28,2026-04-30,kpi_006,Patient Satisfaction Score,"Elevated, High",Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for DEPT-SURG during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,HOSP-001,DEPT-SURG,Surgery,2026-06-09,2026-06-09,kpi_006,Patient Satisfaction Score,Elevated,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for DEPT-SURG during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,HOSP-001,DEPT-SURG,Surgery,2026-07-01,2026-07-01,kpi_006,Patient Satisfaction Score,Elevated,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for DEPT-SURG during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
